participant_id,statement_id,vote_value
1H93eaCvBeg5D5Y6E1rPx8-131,ir4cowgzrixa11dp-32,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,izzqy72wx7ptx63c-76,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,jja26yfpmvxpj4hn-123,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,k2vmwwyzx4w6xlpu-130,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,kkv9rftmttqlgzui-115,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,phr62gdswm31yiha-31,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,pht0hl9xpseimvih-9,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,pja1wj0tpac56t4u-18,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,pnsm43d8w3zp08j3-55,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,pvs7hzioykl1cq99-15,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,rdmly4lyk83tqll8-81,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,riuu9k9xjuy0bvr6-129,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,ro8bnp84dyt9moge-149,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,sg65kxvf1t2tala7-7,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,t9nt3w5uzbikcidk-2,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,teiyzcotohp6vz41-43,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,trp0j43d5iqvnb4g-61,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,wnnhj7xvg0fn9xuy-3,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,x7eedtjvzhwjr64d-17,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,xaji0y6dpbhsahxt-0,AGREE
1H93eaCvBeg5D5Y6E1rPx8-131,yv37dia5u6hc36ko-136,DISAGREE
1H93eaCvBeg5D5Y6E1rPx8-131,z15bcw790pdw5py6-118,AGREE
1hbxeLmcT8GNW4h5ySz595-93,1n13jcat9mx2x18h-49,AGREE
1hbxeLmcT8GNW4h5ySz595-93,3t60rjiw1swjckjl-39,AGREE
1hbxeLmcT8GNW4h5ySz595-93,53lc58drc11ertj5-8,AGREE
1hbxeLmcT8GNW4h5ySz595-93,5935a0l7253j2d54-20,DISAGREE
1hbxeLmcT8GNW4h5ySz595-93,7e8g8jdp0lvsnujz-24,AGREE
1hbxeLmcT8GNW4h5ySz595-93,9kwv08hhxfgcaqvk-74,DISAGREE
1hbxeLmcT8GNW4h5ySz595-93,9tze5r5uqpgb7r3o-70,AGREE
1hbxeLmcT8GNW4h5ySz595-93,chj755nf4zw9xa3k-16,AGREE
1hbxeLmcT8GNW4h5ySz595-93,cvs4f8cgvyie6ivw-14,DISAGREE
1hbxeLmcT8GNW4h5ySz595-93,cwbfuk9e1v2isqp4-73,AGREE
1hbxeLmcT8GNW4h5ySz595-93,d84u89yjb1qx6gvw-80,AGREE
1hbxeLmcT8GNW4h5ySz595-93,dhylurtp0lzjjege-67,AGREE
1hbxeLmcT8GNW4h5ySz595-93,e9vifttd96qe3rzs-108,AGREE
1hbxeLmcT8GNW4h5ySz595-93,fel6246hid25owf7-19,AGREE
1hbxeLmcT8GNW4h5ySz595-93,fl0ukeyz7srcbplj-79,AGREE
1hbxeLmcT8GNW4h5ySz595-93,hv3a3zmf8mdd4v30-1,AGREE
1hbxeLmcT8GNW4h5ySz595-93,i3qk2iagl58kxo9t-23,AGREE
1hbxeLmcT8GNW4h5ySz595-93,ir4cowgzrixa11dp-32,DISAGREE
1hbxeLmcT8GNW4h5ySz595-93,kkv9rftmttqlgzui-115,AGREE
1hbxeLmcT8GNW4h5ySz595-93,ofqewaouaxeqbnhl-45,AGREE
1hbxeLmcT8GNW4h5ySz595-93,os9xtogn1w1ht7pz-83,DISAGREE
1hbxeLmcT8GNW4h5ySz595-93,pnsm43d8w3zp08j3-55,AGREE
1hbxeLmcT8GNW4h5ySz595-93,pvs7hzioykl1cq99-15,DISAGREE
1hbxeLmcT8GNW4h5ySz595-93,rdmly4lyk83tqll8-81,AGREE
1hbxeLmcT8GNW4h5ySz595-93,sg65kxvf1t2tala7-7,AGREE
1hbxeLmcT8GNW4h5ySz595-93,sq0oxfq8myx444nl-117,AGREE
1hbxeLmcT8GNW4h5ySz595-93,t1ghr09skdgigatj-68,AGREE
1hbxeLmcT8GNW4h5ySz595-93,wnnhj7xvg0fn9xuy-3,AGREE
1hbxeLmcT8GNW4h5ySz595-93,x7eedtjvzhwjr64d-17,DISAGREE
1hbxeLmcT8GNW4h5ySz595-93,z15bcw790pdw5py6-118,AGREE
1hKnMbGtJy30ttF9dH5uBK-737,0dl5e11e9ftaxp0w-442,PASS
1hKnMbGtJy30ttF9dH5uBK-737,45bg34iq7zj3sweb-565,PASS
1hKnMbGtJy30ttF9dH5uBK-737,5935a0l7253j2d54-20,PASS
1hKnMbGtJy30ttF9dH5uBK-737,5iz31yrujoqw5dsk-412,PASS
1hKnMbGtJy30ttF9dH5uBK-737,9t84azytjxepq85j-6,AGREE
1hKnMbGtJy30ttF9dH5uBK-737,a7tz0yncxll4zklo-29,AGREE
1hKnMbGtJy30ttF9dH5uBK-737,asifpwioxd9css9t-221,PASS
1hKnMbGtJy30ttF9dH5uBK-737,asnwywrratatj9a3-305,PASS
1hKnMbGtJy30ttF9dH5uBK-737,bc2swsozctwjlsh3-458,PASS
1hKnMbGtJy30ttF9dH5uBK-737,cd5glqj5sxvwvm4w-379,AGREE
1hKnMbGtJy30ttF9dH5uBK-737,cvs4f8cgvyie6ivw-14,PASS
1hKnMbGtJy30ttF9dH5uBK-737,j49itn7s55j2o7s3-109,PASS
1hKnMbGtJy30ttF9dH5uBK-737,jcns6g298cqk4lta-467,PASS
1hKnMbGtJy30ttF9dH5uBK-737,jja26yfpmvxpj4hn-123,PASS
1hKnMbGtJy30ttF9dH5uBK-737,k2vmwwyzx4w6xlpu-130,PASS
1hKnMbGtJy30ttF9dH5uBK-737,ktlzkj49yd82795e-410,PASS
1hKnMbGtJy30ttF9dH5uBK-737,mzsgippsfnkomv2x-199,PASS
1hKnMbGtJy30ttF9dH5uBK-737,ofqewaouaxeqbnhl-45,PASS
1hKnMbGtJy30ttF9dH5uBK-737,omtzzf8adf7pchcb-844,PASS
1hKnMbGtJy30ttF9dH5uBK-737,pnsm43d8w3zp08j3-55,PASS
1hKnMbGtJy30ttF9dH5uBK-737,pvs7hzioykl1cq99-15,AGREE
1hKnMbGtJy30ttF9dH5uBK-737,royr6ccvcjwtl9tq-171,PASS
1hKnMbGtJy30ttF9dH5uBK-737,w5wfcpkjcslqc3c5-196,PASS
1hKnMbGtJy30ttF9dH5uBK-737,waj1g1r1dwwo8nbh-584,PASS
1hKnMbGtJy30ttF9dH5uBK-737,x7eedtjvzhwjr64d-17,PASS
1hKnMbGtJy30ttF9dH5uBK-737,x7n89ltajw2536zx-738,PASS
1hL8uHRkLPuXOulw3yJUF9-1015,4wsqt26q3xlrfcd6-198,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,5935a0l7253j2d54-20,PASS
1hL8uHRkLPuXOulw3yJUF9-1015,7e8g8jdp0lvsnujz-24,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,8riec4d145bm1enf-208,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,961j88qeoz0kz4z7-717,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,a7tz0yncxll4zklo-29,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,cdyk0x65mufm8zov-206,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,cvs4f8cgvyie6ivw-14,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,d84u89yjb1qx6gvw-80,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,ehe2atn2twdl9zs1-234,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,erev361xsnbti22n-833,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,flul1rsrla8s8hmb-241,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,g2qzw3c1qkbhb7s9-224,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,g8sbi4q2y9v86wzs-35,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,jegqtoamdvlnknd6-317,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,k0axycelos6zle6k-275,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,kcd0rlexdw6lqwlv-765,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,kjxjq5nv8oga0x7z-893,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,ljefy3zb4ldimsyj-476,PASS
1hL8uHRkLPuXOulw3yJUF9-1015,m0l2ljk4q5v7c6s5-580,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,me8f840982n2atqy-132,PASS
1hL8uHRkLPuXOulw3yJUF9-1015,n9j2qp89uzfk8ut0-13,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,ofqewaouaxeqbnhl-45,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,oiq2q4qerxdouadv-683,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,omtzzf8adf7pchcb-844,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,pht0hl9xpseimvih-9,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,pvs7hzioykl1cq99-15,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,qvindh4spfdrwb2s-831,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,r5xqt4p501nouhtc-243,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,riuu9k9xjuy0bvr6-129,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,rm6j8y6rh05hhiwf-868,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,t1ghr09skdgigatj-68,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,t7zewviytwbozd1a-265,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,unlpaih0p4e05qmk-769,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,uug95rlrdihsa7he-494,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,v01zderi4k5ogz2u-836,DISAGREE
1hL8uHRkLPuXOulw3yJUF9-1015,vdz4x1zhqimqodpx-172,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,w5wfcpkjcslqc3c5-196,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,x7eedtjvzhwjr64d-17,AGREE
1hL8uHRkLPuXOulw3yJUF9-1015,yx9trflqbmae38sr-387,DISAGREE
1IhnrvsZDhxAKPyLYtZvDG-637,1n13jcat9mx2x18h-49,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,1tv18kgyggsnpuev-739,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,313fpoyipk0qtl3q-210,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,3p91i3vmzwffhhcm-395,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,5935a0l7253j2d54-20,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,69ugnekrcpprcjiw-321,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,7fxzv4u3bbxux1ox-238,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,7oq2zdo74v1qx8er-695,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,a7tz0yncxll4zklo-29,DISAGREE
1IhnrvsZDhxAKPyLYtZvDG-637,asifpwioxd9css9t-221,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,cvs4f8cgvyie6ivw-14,DISAGREE
1IhnrvsZDhxAKPyLYtZvDG-637,edhhjshzkbrh7lay-628,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,elrqvslwf90km3tz-251,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,go8jn42x2ezc7fov-671,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,ir4cowgzrixa11dp-32,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,n2qb6gs8g8tacy15-746,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,nf7c3dd03uvulemx-182,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,nkb4ehou6qlz2rwg-581,PASS
1IhnrvsZDhxAKPyLYtZvDG-637,os9xtogn1w1ht7pz-83,DISAGREE
1IhnrvsZDhxAKPyLYtZvDG-637,pja1wj0tpac56t4u-18,PASS
1IhnrvsZDhxAKPyLYtZvDG-637,pvs7hzioykl1cq99-15,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,riuu9k9xjuy0bvr6-129,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,udktmonrvbjfvyb6-554,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,v2y4xkss0kb68rer-444,DISAGREE
1IhnrvsZDhxAKPyLYtZvDG-637,w5wfcpkjcslqc3c5-196,DISAGREE
1IhnrvsZDhxAKPyLYtZvDG-637,x7n89ltajw2536zx-738,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,xpnmjqy3odsx4nxv-576,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,yp04k43safyh1fkj-736,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,z15bcw790pdw5py6-118,AGREE
1IhnrvsZDhxAKPyLYtZvDG-637,zy1uu9ymszdximyn-674,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,1g463sdygfliji18-274,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,458ax40dtirc9zd7-471,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,4mqa78rapkianouo-903,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,4wsqt26q3xlrfcd6-198,PASS
1iiWb0JGLAN1hdw0xoHhOa-931,4yk1b3d5050ui22k-737,DISAGREE
1iiWb0JGLAN1hdw0xoHhOa-931,5935a0l7253j2d54-20,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,6qdy4lmct64z7w2s-233,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,750cehlxslg6mm1z-255,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,7fxzv4u3bbxux1ox-238,PASS
1iiWb0JGLAN1hdw0xoHhOa-931,a7tz0yncxll4zklo-29,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,b2knftu2gc5wi6fq-121,PASS
1iiWb0JGLAN1hdw0xoHhOa-931,cnbh6nqqb9lzs34j-807,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,cvs4f8cgvyie6ivw-14,PASS
1iiWb0JGLAN1hdw0xoHhOa-931,d44k1j6fp8hqmabs-212,DISAGREE
1iiWb0JGLAN1hdw0xoHhOa-931,dppq0y9dom5igqpk-11,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,e088o98bv78hu7f0-503,DISAGREE
1iiWb0JGLAN1hdw0xoHhOa-931,fel6246hid25owf7-19,PASS
1iiWb0JGLAN1hdw0xoHhOa-931,gcsotdhhlmh1t939-743,PASS
1iiWb0JGLAN1hdw0xoHhOa-931,h2m5zja8dzr1yxr2-66,PASS
1iiWb0JGLAN1hdw0xoHhOa-931,hukwqvr1h61iaoim-469,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,hv3a3zmf8mdd4v30-1,DISAGREE
1iiWb0JGLAN1hdw0xoHhOa-931,i7p5tb94874frhoc-12,DISAGREE
1iiWb0JGLAN1hdw0xoHhOa-931,j49itn7s55j2o7s3-109,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,k0axycelos6zle6k-275,DISAGREE
1iiWb0JGLAN1hdw0xoHhOa-931,kjxjq5nv8oga0x7z-893,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,ly8ozcywd14ve92m-54,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,m0l2ljk4q5v7c6s5-580,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,pdtz91x70fqldb2u-749,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,pvs7hzioykl1cq99-15,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,royr6ccvcjwtl9tq-171,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,sb5iqnf74t60ploz-466,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,sg65kxvf1t2tala7-7,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,t1ghr09skdgigatj-68,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,ujv6oh9sdbdw2pcn-5,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,whef0votqtxhi15c-277,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,x7eedtjvzhwjr64d-17,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,xmxb9yo18pajssuu-361,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,xtxmgtt0iaakytt3-282,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,y4x41dntcagrp2u4-307,AGREE
1iiWb0JGLAN1hdw0xoHhOa-931,yv37dia5u6hc36ko-136,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,2bc2nnuvy8n1utox-229,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,3obyghgk5bwikotc-488,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,493wxa73jgzlma5u-186,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,4abufwbucjg8vuaz-826,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,5iz31yrujoqw5dsk-412,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,961j88qeoz0kz4z7-717,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,a7tz0yncxll4zklo-29,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,asifpwioxd9css9t-221,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,chj755nf4zw9xa3k-16,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,cvs4f8cgvyie6ivw-14,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,cw9yil8sa3idy3c7-860,DISAGREE
1Int9jPXiV7jFOqSUn3DKH-1054,cwbfuk9e1v2isqp4-73,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,dhylurtp0lzjjege-67,DISAGREE
1Int9jPXiV7jFOqSUn3DKH-1054,dppq0y9dom5igqpk-11,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,fel6246hid25owf7-19,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,flul1rsrla8s8hmb-241,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,foy4dd1vn8lfjdtv-443,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,hv3a3zmf8mdd4v30-1,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,ixzareiyaz39pecn-437,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,jeyn9382kkzmpjrh-262,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,k2l0d1b4xgmpw5d3-632,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,n9j2qp89uzfk8ut0-13,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,nvg5vmf60yknfu84-567,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,pdtz91x70fqldb2u-749,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,pvs7hzioykl1cq99-15,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,rm6j8y6rh05hhiwf-868,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,rwk8r2ykccprhvlz-239,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,tow4ycz04cdpqvl0-460,DISAGREE
1Int9jPXiV7jFOqSUn3DKH-1054,trp0j43d5iqvnb4g-61,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,udktmonrvbjfvyb6-554,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,x7eedtjvzhwjr64d-17,AGREE
1Int9jPXiV7jFOqSUn3DKH-1054,xpnmjqy3odsx4nxv-576,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,xvhagkc4lorxdtg5-519,PASS
1Int9jPXiV7jFOqSUn3DKH-1054,z74lav71448n7odk-497,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,06nkwfg3mwu4cfil-890,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,0dk0get8t63j3r30-131,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,1b0z3nx39rbsv55p-116,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,2bc2nnuvy8n1utox-229,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,3c9xqym52xg8p6be-235,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,3jczucqmrunjdu0i-463,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,4wsqt26q3xlrfcd6-198,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,5935a0l7253j2d54-20,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,69ugnekrcpprcjiw-321,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,7c7bo119xp9n56ny-280,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,7e8g8jdp0lvsnujz-24,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,7n8la100qxmcthph-419,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,8cgn0t6dvwrb7f6f-512,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,9kwv08hhxfgcaqvk-74,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,9t84azytjxepq85j-6,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,a7tz0yncxll4zklo-29,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,chj755nf4zw9xa3k-16,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,cvs4f8cgvyie6ivw-14,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,dhylurtp0lzjjege-67,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,e13n3bzt9d31k9qm-394,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,f6a4fejgxaa2ilgb-168,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,flul1rsrla8s8hmb-241,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,foy4dd1vn8lfjdtv-443,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,gzr7txcb48y1o4iz-300,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,h2m5zja8dzr1yxr2-66,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,ir4cowgzrixa11dp-32,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,keh5sw2292mtr6sn-490,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,kkv9rftmttqlgzui-115,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,ktlzkj49yd82795e-410,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,n9j2qp89uzfk8ut0-13,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,nf7c3dd03uvulemx-182,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,ofqewaouaxeqbnhl-45,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,os9xtogn1w1ht7pz-83,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,phr62gdswm31yiha-31,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,pvs7hzioykl1cq99-15,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,v6tt9q1ni10kqsos-805,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,vt997e4uny181acj-446,AGREE
1iWQmJlm2qEitwTp9WPyOS-1119,wkshy8nbiquwrxze-684,PASS
1iWQmJlm2qEitwTp9WPyOS-1119,x7eedtjvzhwjr64d-17,DISAGREE
1iWQmJlm2qEitwTp9WPyOS-1119,xmxb9yo18pajssuu-361,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,1tv18kgyggsnpuev-739,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,2853uy8u118qqvae-859,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,2rntjlmz04x0qzfh-839,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,4qxxva2ieuc1hh5l-150,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,5935a0l7253j2d54-20,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,64yfds0dji9kqdgb-631,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,7fxzv4u3bbxux1ox-238,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,94sz2kuuoyc3rwqm-886,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,9kwv08hhxfgcaqvk-74,DISAGREE
1jjxao2MoXUfS4mD2uUY7x-1047,9t84azytjxepq85j-6,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,a7tz0yncxll4zklo-29,DISAGREE
1jjxao2MoXUfS4mD2uUY7x-1047,akhejla0gnzs43c5-190,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,cnbh6nqqb9lzs34j-807,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,cvs4f8cgvyie6ivw-14,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,cwi64ciyhe7ur23g-10,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,d2kd1poxrteo2t8f-755,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,ehe2atn2twdl9zs1-234,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,f0onjpi163yk03o4-914,DISAGREE
1jjxao2MoXUfS4mD2uUY7x-1047,i3qk2iagl58kxo9t-23,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,j49itn7s55j2o7s3-109,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,jja26yfpmvxpj4hn-123,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,kjxjq5nv8oga0x7z-893,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,ljefy3zb4ldimsyj-476,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,n9j2qp89uzfk8ut0-13,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,n9wszv83xphx2kbv-845,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,ofn1r4kz36u8ueih-288,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,ofwb0hpmnz1udbfw-187,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,pnsm43d8w3zp08j3-55,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,pvs7hzioykl1cq99-15,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,r7s20cv3tlcxlvpy-227,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,teiyzcotohp6vz41-43,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,trp0j43d5iqvnb4g-61,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,v01zderi4k5ogz2u-836,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,whef0votqtxhi15c-277,DISAGREE
1jjxao2MoXUfS4mD2uUY7x-1047,x43wfsqg8x80rmhr-806,DISAGREE
1jjxao2MoXUfS4mD2uUY7x-1047,x74d0gjyv5g10ur5-293,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,x7eedtjvzhwjr64d-17,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,x7n89ltajw2536zx-738,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,xyzx9jpnbzug0it2-578,AGREE
1jjxao2MoXUfS4mD2uUY7x-1047,yjxrpj1epkyrybov-188,AGREE
